order_id,order_date,region,city,customer_lat,customer_lon,depot_id,depot_lat,depot_lon,vehicle_id_planned,priority,package_weight_kg,service_time_min,time_window_start,time_window_end,distance_km_est,traffic_factor,travel_time_min_est,delivery_duration_min_est,delivered_late,fuel_cost_est,co2_kg_est,status
ORD00120,2024-04-26,East,Kano,11.937477397301246,8.591573554547896,DEP2,11.96977017980182,8.757838360427241,VEH25,Medium,18.44,8,09:00:00,11:00:00,58.9,1.24,109.6,117.6,False,35.34,14.72,In Transit
ORD00121,2024-03-16,East,Ibadan,7.2801188913176675,3.9797074744033423,DEP1,7.248714386747901,4.131428126987782,VEH43,Medium,7.86,13,06:00:00,08:00:00,42.63,0.86,55.0,68.0,False,25.58,10.66,Delivered
ORD00122,2024-06-04,West,Lagos,6.623774850369189,3.3796390020662486,DEP3,6.562554006928018,3.206030590955371,VEH50,Low,37.62,24,18:00:00,20:00:00,22.57,1.43,48.4,72.4,False,13.54,5.64,Delivered
ORD00123,2024-06-07,East,Abuja,9.017527928096401,7.336737544132733,DEP2,8.891119867139237,7.3874267780439995,VEH41,Low,28.46,25,16:00:00,18:00:00,8.44,1.34,17.0,42.0,True,5.06,2.11,In Transit
ORD00124,2024-05-28,East,Lagos,6.515057766949606,3.384078053865516,DEP2,6.500705098775291,3.3395052243501304,VEH6,Medium,28.2,15,17:00:00,19:00:00,17.21,0.93,24.0,39.0,False,10.33,4.3,Pending
ORD00125,2024-05-18,East,Abuja,9.148857124202703,7.487823092426726,DEP5,9.0258237265119,7.306897869257422,VEH33,Medium,32.38,10,10:00:00,12:00:00,42.06,0.82,51.7,61.7,False,25.24,10.52,In Transit
ORD00126,2024-07-10,East,Kano,11.933430519473239,8.63509444576948,DEP1,12.06576957676406,8.402738397001395,VEH30,Low,11.49,9,18:00:00,20:00:00,24.65,1.27,47.0,56.0,False,14.79,6.16,Delivered
ORD00127,2024-05-22,East,Port Harcourt,4.719542107550873,6.970621716396915,DEP1,4.935566434149275,6.921217864821734,VEH26,Low,32.81,13,14:00:00,16:00:00,25.34,0.87,33.1,46.1,True,15.2,6.33,In Transit
ORD00128,2024-05-29,West,Kano,11.950834438199891,8.636353386371132,DEP3,12.144478587242514,8.723987945826797,VEH7,High,20.16,12,13:00:00,15:00:00,67.47,0.94,95.1,107.1,True,40.48,16.87,Delivered
ORD00129,2024-06-05,South,Kano,11.960829546052203,8.671167163704224,DEP1,11.807400769404294,8.426103412341789,VEH41,Medium,10.79,27,10:00:00,12:00:00,4.6,0.93,6.4,33.4,False,2.76,1.15,Pending
ORD00130,2024-01-12,North,Abuja,9.093108312193937,7.3828849101184995,DEP3,9.23356868443079,7.525577424695377,VEH32,Low,17.42,8,09:00:00,11:00:00,27.42,1.07,44.0,52.0,False,16.45,6.86,Pending
ORD00131,2024-04-26,East,Port Harcourt,4.833658988502961,7.003412728164576,DEP5,4.865259563139653,7.013564660876496,VEH27,High,27.83,28,17:00:00,19:00:00,44.74,1.01,67.8,95.8,False,26.84,11.19,In Transit
ORD00132,2024-05-05,West,Lagos,6.6140906613924315,3.431921158831952,DEP3,6.380445270306581,3.526587190359165,VEH3,High,24.63,16,09:00:00,11:00:00,89.67,1.36,182.9,198.9,False,53.8,22.42,Pending
ORD00133,2024-01-26,East,Kano,11.987242700893846,8.496393861664025,DEP5,11.909670943753978,8.608553685864347,VEH42,Medium,31.86,6,12:00:00,14:00:00,27.27,0.9,36.8,42.8,False,16.36,6.82,Pending
ORD00134,2024-01-24,South,Port Harcourt,4.88258604735986,7.146680436140711,DEP5,4.825876072921075,6.918471714339321,VEH2,Low,13.98,30,11:00:00,13:00:00,3.8,1.44,8.2,38.2,False,2.28,0.95,Pending
ORD00135,2024-02-22,North,Ibadan,7.301050216578028,3.962303295102851,DEP5,7.287122088274883,3.9686712010063174,VEH14,High,32.75,11,09:00:00,11:00:00,83.31,0.94,117.5,128.5,False,49.99,20.83,Pending
ORD00136,2024-01-01,East,Ibadan,7.279699165731697,3.8743771260137616,DEP2,7.537507456739243,4.096556031025006,VEH9,High,30.07,13,18:00:00,20:00:00,60.85,1.27,115.9,128.9,False,36.51,15.21,Delivered
ORD00137,2024-02-03,North,Lagos,6.45947425572469,3.462082389184992,DEP3,6.491908209956829,3.332455411299799,VEH16,High,26.19,15,06:00:00,08:00:00,6.6,0.92,9.1,24.1,False,3.96,1.65,Pending
ORD00138,2024-07-08,West,Abuja,9.124106723285273,7.315159733585025,DEP5,9.117760843786554,7.296739643872528,VEH8,High,19.77,7,13:00:00,15:00:00,30.29,1.05,47.7,54.7,False,18.17,7.57,In Transit
ORD00139,2024-05-31,North,Ibadan,7.4213091810368494,3.9064243431246353,DEP4,7.404061856118759,3.9374201608796398,VEH33,Low,33.35,24,06:00:00,08:00:00,93.81,1.31,184.3,208.3,False,56.29,23.45,Delivered
ORD00140,2024-03-18,West,Ibadan,7.320488075718152,3.853236627012257,DEP1,7.28240561771993,3.985031172280102,VEH4,Medium,3.05,17,12:00:00,14:00:00,50.64,1.22,92.7,109.7,False,30.38,12.66,In Transit
ORD00141,2024-01-19,North,Port Harcourt,4.782448778163392,7.1039824407491645,DEP3,4.658239301253508,6.879855112694324,VEH39,Low,36.55,7,08:00:00,10:00:00,50.56,1.28,97.1,104.1,False,30.34,12.64,Delivered
ORD00142,2024-05-20,East,Ibadan,7.364465467720749,3.8962804066478216,DEP4,7.5051409270696805,4.066766351587591,VEH39,High,34.89,14,13:00:00,15:00:00,28.67,1.21,52.0,66.0,False,17.2,7.17,In Transit
ORD00143,2024-06-28,North,Lagos,6.496594779388006,3.297516414665327,DEP5,6.6913254301848974,3.2339274523675847,VEH47,Low,47.54,18,13:00:00,15:00:00,45.71,0.93,63.8,81.8,False,27.43,11.43,In Transit
ORD00144,2024-04-26,West,Kano,12.010580189475672,8.666489167175282,DEP4,12.095089954563825,8.714524459144581,VEH47,Low,33.11,15,12:00:00,14:00:00,69.84,1.39,145.6,160.6,False,41.9,17.46,In Transit
ORD00145,2024-02-09,West,Kano,11.952133601771838,8.589784992728628,DEP1,11.89068377672784,8.78696720319866,VEH6,Low,47.23,7,12:00:00,14:00:00,5.86,1.29,11.3,18.3,True,3.52,1.47,Delivered
ORD00146,2024-02-03,North,Kano,12.087249663483133,8.528015069025468,DEP5,12.029378092221052,8.758095319035217,VEH36,High,2.18,15,16:00:00,18:00:00,70.35,1.01,106.6,121.6,True,42.21,17.59,In Transit
ORD00147,2024-07-03,North,Port Harcourt,4.900479239075306,7.144011649033073,DEP3,4.9933065956453735,7.039485686662986,VEH39,Medium,43.17,16,07:00:00,09:00:00,84.77,1.02,129.7,145.7,False,50.86,21.19,Pending
ORD00148,2024-06-17,West,Abuja,9.142283094830136,7.306001526943098,DEP2,9.11500795139282,7.290603534915081,VEH7,Medium,6.47,22,11:00:00,13:00:00,9.54,1.29,18.5,40.5,True,5.72,2.38,In Transit
ORD00149,2024-02-27,West,Ibadan,7.345474992753614,3.9919533543057524,DEP5,7.2036425363195775,3.873116135132244,VEH50,High,27.2,24,16:00:00,18:00:00,79.49,1.02,121.6,145.6,False,47.69,19.87,Pending
ORD00150,2024-06-17,East,Ibadan,7.4026782752874025,4.024195549647238,DEP1,7.423845275272922,3.8401837899014537,VEH12,Medium,1.71,27,18:00:00,20:00:00,87.27,0.81,106.0,133.0,False,52.36,21.82,In Transit
ORD00151,2024-01-02,South,Kano,12.07714033453684,8.597687426805443,DEP2,12.177827079405159,8.711413294309468,VEH37,High,49.9,17,07:00:00,09:00:00,36.37,1.34,73.1,90.1,True,21.82,9.09,Delivered
ORD00152,2024-01-24,South,Lagos,6.5047861827218485,3.3751751240607817,DEP4,6.575402185287348,3.5286708456745357,VEH27,Medium,49.21,15,08:00:00,10:00:00,77.29,1.09,126.4,141.4,False,46.37,19.32,Delivered
ORD00153,2024-07-17,North,Kano,11.986471400455414,8.63941646031778,DEP1,11.89771085830732,8.436089645252558,VEH10,Low,18.05,29,15:00:00,17:00:00,30.15,1.01,45.7,74.7,True,18.09,7.54,Pending
ORD00154,2024-04-23,West,Kano,11.948921550209983,8.500318637927274,DEP4,11.809349573893366,8.786988955894413,VEH39,Medium,21.67,18,10:00:00,12:00:00,39.66,1.28,76.1,94.1,False,23.8,9.91,Delivered
ORD00155,2024-03-29,West,Lagos,6.468050777573013,3.469192236790045,DEP1,6.638938005766221,3.2149644009249037,VEH19,High,21.17,26,15:00:00,17:00:00,88.15,1.46,193.0,219.0,False,52.89,22.04,Delivered
ORD00156,2024-01-12,South,Kano,11.995680302249975,8.614582277842143,DEP4,11.86901357843683,8.78836745045479,VEH39,Low,11.97,5,09:00:00,11:00:00,94.39,1.25,177.0,182.0,False,56.63,23.6,Pending
ORD00157,2024-07-14,East,Abuja,9.098047358975771,7.401137702203302,DEP3,8.968767924687103,7.269211212802204,VEH21,Low,11.41,5,13:00:00,15:00:00,20.27,1.35,41.0,46.0,False,12.16,5.07,Pending
ORD00158,2024-04-07,South,Abuja,9.046525051833346,7.3101685353126795,DEP5,9.264141052056324,7.55211435398537,VEH36,High,46.42,30,11:00:00,13:00:00,99.5,0.92,137.3,167.3,True,59.7,24.88,Delivered
ORD00159,2024-04-21,North,Lagos,6.503648403780532,3.430847695140818,DEP4,6.602808247221517,3.240758362535942,VEH5,Medium,40.88,23,12:00:00,14:00:00,24.0,0.96,34.6,57.6,False,14.4,6.0,Delivered
ORD00160,2024-03-15,North,Port Harcourt,4.822994884578683,7.068387986968341,DEP4,4.847634483135124,6.886394734959103,VEH2,Medium,43.93,10,18:00:00,20:00:00,28.03,0.89,37.4,47.4,False,16.82,7.01,In Transit
ORD00161,2024-01-23,West,Kano,12.079949615973796,8.683030299645951,DEP1,12.14705104690618,8.715706429889952,VEH16,Medium,32.93,23,12:00:00,14:00:00,55.98,0.86,72.2,95.2,False,33.59,13.99,In Transit
ORD00162,2024-07-09,East,Kano,11.98389064261414,8.566437703402464,DEP2,11.906101513504131,8.681268045475434,VEH22,Low,25.05,7,14:00:00,16:00:00,9.94,0.95,14.2,21.2,False,5.96,2.48,Delivered
ORD00163,2024-02-19,East,Ibadan,7.41415175273192,3.86222617189806,DEP3,7.517982765619508,3.9450586108055896,VEH47,High,24.29,9,09:00:00,11:00:00,60.06,1.38,124.3,133.3,True,36.04,15.02,In Transit
ORD00164,2024-02-14,South,Abuja,9.046061841580437,7.434203230511812,DEP1,9.102792785598316,7.305411308067769,VEH12,High,43.99,20,13:00:00,15:00:00,80.15,1.26,151.5,171.5,False,48.09,20.04,Delivered
ORD00165,2024-06-23,East,Port Harcourt,4.885716345818849,7.12325884019196,DEP3,4.898945190686014,7.184605331345469,VEH10,Medium,35.02,7,13:00:00,15:00:00,68.65,1.23,126.7,133.7,False,41.19,17.16,In Transit
ORD00166,2024-05-31,North,Kano,12.052743327911529,8.523621021058615,DEP3,12.154548303679572,8.740637411098094,VEH33,Low,1.95,14,13:00:00,15:00:00,82.93,0.89,110.7,124.7,False,49.76,20.73,Pending
ORD00167,2024-03-14,North,Kano,11.969223770851828,8.640601651258322,DEP1,11.866503958419324,8.719086809647626,VEH40,High,41.69,21,12:00:00,14:00:00,51.73,0.8,62.1,83.1,False,31.04,12.93,Delivered
ORD00168,2024-04-25,South,Lagos,6.481807626634983,3.4025853836751483,DEP3,6.71687447121097,3.4319254108066675,VEH39,Medium,13.36,21,08:00:00,10:00:00,64.13,1.18,113.5,134.5,False,38.48,16.03,In Transit
ORD00169,2024-03-28,North,Lagos,6.580369079030229,3.3005961277653917,DEP5,6.628811161000812,3.395706631470444,VEH42,Low,48.17,6,09:00:00,11:00:00,35.5,1.24,66.0,72.0,False,21.3,8.88,In Transit
ORD00170,2024-05-13,South,Ibadan,7.463905621102004,3.867501945598136,DEP3,7.552391394894581,4.0221542889203254,VEH24,Medium,3.86,17,12:00:00,14:00:00,31.49,1.3,61.4,78.4,False,18.89,7.87,Delivered
ORD00171,2024-01-14,East,Ibadan,7.290970120293755,3.963434092035255,DEP1,7.315853222781183,3.995366207106991,VEH22,Low,2.76,22,16:00:00,18:00:00,87.41,1.48,194.1,216.1,False,52.45,21.85,In Transit
ORD00172,2024-02-08,East,Ibadan,7.471275571057139,3.996930366348585,DEP1,7.229534496052253,4.050305278371609,VEH38,High,1.72,9,11:00:00,13:00:00,4.17,1.03,6.4,15.4,False,2.5,1.04,Delivered
ORD00173,2024-02-03,North,Port Harcourt,4.813328638080933,7.103881483561559,DEP3,4.888918150642602,7.0281610825506995,VEH36,Medium,14.04,25,18:00:00,20:00:00,99.72,1.1,164.5,189.5,False,59.83,24.93,Pending
ORD00174,2024-01-24,West,Ibadan,7.367777404865936,3.879724764238334,DEP5,7.4954238194999725,4.0244728903125955,VEH24,Low,11.43,16,10:00:00,12:00:00,10.07,1.28,19.3,35.3,False,6.04,2.52,Pending
ORD00175,2024-07-15,West,Kano,12.033102242856227,8.546551905399642,DEP2,12.182545424900164,8.45232315671236,VEH15,Low,21.9,9,07:00:00,09:00:00,94.47,1.09,154.5,163.5,False,56.68,23.62,Pending
ORD00176,2024-07-16,North,Ibadan,7.4052051895328175,3.926518879592559,DEP3,7.287186080939469,4.140591059183931,VEH50,High,20.76,9,15:00:00,17:00:00,89.62,0.96,129.1,138.1,False,53.77,22.41,Pending
ORD00177,2024-06-26,South,Abuja,9.019120940805015,7.304826816576902,DEP4,9.137166730150353,7.346010537489504,VEH3,Medium,43.29,16,16:00:00,18:00:00,48.37,1.48,107.4,123.4,False,29.02,12.09,In Transit
ORD00178,2024-03-13,West,Ibadan,7.314605103140624,4.020724633591122,DEP2,7.488138741116697,4.055368737857621,VEH35,Low,42.32,14,18:00:00,20:00:00,76.58,1.24,142.4,156.4,False,45.95,19.14,Pending
ORD00179,2024-06-22,West,Kano,11.928448975536478,8.49840523589825,DEP4,12.170539139126275,8.638560125808295,VEH50,Medium,39.93,29,12:00:00,14:00:00,49.19,0.88,64.9,93.9,False,29.51,12.3,In Transit
ORD00180,2024-02-21,South,Abuja,9.00153715844051,7.435713057445795,DEP3,9.048622357959784,7.278809890680135,VEH4,High,24.83,20,11:00:00,13:00:00,8.29,1.21,15.0,35.0,False,4.97,2.07,Pending
ORD00181,2024-02-01,East,Ibadan,7.33129868088702,4.006511820127438,DEP1,7.30164478356943,3.9290880596327207,VEH49,Low,1.08,13,13:00:00,15:00:00,9.1,1.07,14.6,27.6,False,5.46,2.27,Pending
ORD00182,2024-01-24,South,Port Harcourt,4.811587766943425,7.069804109623861,DEP4,4.732265031483721,7.127792754450617,VEH23,Low,43.08,18,06:00:00,08:00:00,78.43,0.83,97.6,115.6,False,47.06,19.61,In Transit
ORD00183,2024-04-08,North,Abuja,9.072601389451565,7.319586035683635,DEP3,8.97331800634501,7.593265037306859,VEH15,Low,7.55,15,07:00:00,09:00:00,50.89,1.23,93.9,108.9,False,30.53,12.72,Delivered
ORD00184,2024-02-07,South,Kano,12.04269299410882,8.603829736697383,DEP1,11.806108338967674,8.522484523297598,VEH19,Medium,26.13,27,08:00:00,10:00:00,10.61,1.05,16.7,43.7,False,6.37,2.65,In Transit
ORD00185,2024-06-06,North,Port Harcourt,4.7222406217582735,6.965515699431005,DEP1,4.774369310480639,6.902886301617224,VEH2,Medium,28.59,11,08:00:00,10:00:00,69.57,1.36,141.9,152.9,False,41.74,17.39,Delivered
ORD00186,2024-05-15,West,Ibadan,7.317530048848963,3.880496516451814,DEP1,7.21932713613376,4.001572099817455,VEH50,Medium,35.47,12,10:00:00,12:00:00,5.1,1.46,11.2,23.2,True,3.06,1.27,Pending
ORD00187,2024-06-12,West,Port Harcourt,4.725994256730294,7.058059267060214,DEP1,4.8992242077803665,7.1981876494984345,VEH8,Medium,35.85,24,14:00:00,16:00:00,80.57,1.04,125.7,149.7,True,48.34,20.14,Delivered
ORD00188,2024-03-02,South,Ibadan,7.4404650227493025,3.863022969276935,DEP3,7.535426662424212,3.9660369504614947,VEH28,Low,40.96,24,11:00:00,13:00:00,46.33,1.25,86.9,110.9,False,27.8,11.58,In Transit
ORD00189,2024-06-19,North,Abuja,9.081780532187222,7.444917904351066,DEP5,8.909151992812236,7.222740833596226,VEH24,Low,12.73,21,14:00:00,16:00:00,17.64,1.41,37.3,58.3,False,10.58,4.41,Delivered
ORD00190,2024-01-06,West,Ibadan,7.321342797471609,4.042173051163826,DEP4,7.312258316708443,3.81984716627548,VEH3,High,39.59,17,11:00:00,13:00:00,66.55,1.15,114.8,131.8,False,39.93,16.64,Pending
ORD00191,2024-01-18,East,Kano,12.013272710187527,8.635740355654454,DEP2,11.89358189653252,8.790433566422697,VEH47,High,48.75,25,07:00:00,09:00:00,65.73,0.94,92.7,117.7,False,39.44,16.43,Delivered
ORD00192,2024-02-04,North,Kano,12.038245648486258,8.506339681795836,DEP3,11.814461000882323,8.494973155404486,VEH35,Medium,23.4,25,08:00:00,10:00:00,87.09,1.31,171.1,196.1,False,52.25,21.77,Delivered
ORD00193,2024-06-27,West,Port Harcourt,4.864141304239996,7.034898666889616,DEP2,4.753973997018785,6.9982155051938415,VEH9,Low,49.39,27,18:00:00,20:00:00,5.93,1.41,12.5,39.5,False,3.56,1.48,Pending
ORD00194,2024-02-21,North,Kano,12.017935081714478,8.57962308383792,DEP2,12.092303064166055,8.586567576569882,VEH3,Medium,43.73,14,14:00:00,16:00:00,90.27,1.1,148.9,162.9,False,54.16,22.57,Delivered
ORD00195,2024-03-05,North,Port Harcourt,4.77096555944701,7.068270065718672,DEP2,4.980545338246676,6.934064875602267,VEH19,Medium,31.34,29,06:00:00,08:00:00,63.89,1.31,125.5,154.5,False,38.33,15.97,In Transit
ORD00196,2024-02-01,East,Kano,11.928513537025452,8.63506499293642,DEP4,12.165813008266257,8.463773243548097,VEH26,High,12.26,19,12:00:00,14:00:00,97.2,0.93,135.6,154.6,False,58.32,24.3,Pending
ORD00197,2024-06-26,West,Port Harcourt,4.886477018673916,7.048255571289607,DEP3,4.714492429761271,7.198099960509005,VEH34,Medium,22.54,30,07:00:00,09:00:00,52.45,1.05,82.6,112.6,False,31.47,13.11,Pending
ORD00198,2024-06-03,South,Port Harcourt,4.834190170286985,6.982504774517005,DEP5,4.772032614660704,7.237564928934115,VEH19,Medium,13.28,8,07:00:00,09:00:00,66.36,1.03,102.5,110.5,False,39.82,16.59,In Transit
ORD00199,2024-04-24,West,Kano,12.05689462513732,8.51807473214367,DEP2,12.190128418031419,8.573415816553457,VEH45,Medium,12.18,16,13:00:00,15:00:00,9.2,0.92,12.7,28.7,True,5.52,2.3,In Transit
ORD00200,2024-04-21,East,Ibadan,7.381454789711204,3.9144006352862575,DEP1,7.509053346353044,3.9193550094647223,VEH5,High,12.81,25,12:00:00,14:00:00,62.48,1.29,120.9,145.9,False,37.49,15.62,Delivered
ORD00201,2024-01-08,South,Abuja,9.009908381580189,7.332123843257664,DEP5,8.891168570773416,7.493160806026256,VEH44,Medium,33.36,6,08:00:00,10:00:00,48.51,1.39,101.1,107.1,True,29.11,12.13,Delivered
ORD00202,2024-04-02,West,Kano,12.063334030590012,8.60897087287935,DEP5,12.149508512205303,8.474236484014709,VEH3,High,6.04,9,16:00:00,18:00:00,28.44,0.84,35.8,44.8,False,17.06,7.11,In Transit
ORD00203,2024-04-23,North,Kano,12.008433905600207,8.679221138458994,DEP5,11.817937416267403,8.440743965604012,VEH9,High,22.88,16,12:00:00,14:00:00,93.52,1.02,143.1,159.1,False,56.11,23.38,In Transit
ORD00204,2024-01-30,North,Abuja,9.077946961737679,7.306914571810078,DEP2,8.935837280384835,7.593252049183539,VEH32,High,48.27,17,14:00:00,16:00:00,2.48,1.47,5.5,22.5,True,1.49,0.62,In Transit
ORD00205,2024-02-24,East,Port Harcourt,4.8434239875631,7.123383658904005,DEP4,4.797495942253543,7.0560384114317,VEH13,Low,24.7,9,07:00:00,09:00:00,67.35,0.9,90.9,99.9,False,40.41,16.84,Delivered
ORD00206,2024-01-23,East,Port Harcourt,4.7215947179745354,7.011385988318239,DEP3,4.8974723050946585,6.93054138084918,VEH46,Low,33.83,22,14:00:00,16:00:00,97.05,0.87,126.7,148.7,False,58.23,24.26,In Transit
ORD00207,2024-07-01,South,Abuja,9.111020423645025,7.3873500438609145,DEP3,9.223756901751,7.269459915778954,VEH33,Low,34.78,8,09:00:00,11:00:00,84.14,1.46,184.3,192.3,False,50.48,21.04,Pending
ORD00208,2024-01-07,East,Port Harcourt,4.852249605657929,7.049234952801686,DEP5,4.862738896080486,7.197361993791487,VEH37,Medium,28.75,19,18:00:00,20:00:00,4.98,1.45,10.8,29.8,False,2.99,1.25,Pending
ORD00209,2024-01-23,North,Ibadan,7.415405350206313,3.9823026771554493,DEP3,7.263770060959088,4.010554188093063,VEH26,High,20.0,28,13:00:00,15:00:00,65.82,0.87,85.9,113.9,False,39.49,16.45,In Transit
ORD00210,2024-01-19,South,Ibadan,7.409069060920608,4.046882745154133,DEP3,7.1967848155442224,4.137869673688527,VEH42,Low,20.64,19,13:00:00,15:00:00,87.33,1.35,176.8,195.8,False,52.4,21.83,In Transit
ORD00211,2024-07-18,South,Abuja,9.089903252197333,7.446289841850265,DEP2,9.227906224520538,7.360256128660414,VEH28,High,16.69,6,07:00:00,09:00:00,67.42,1.37,138.5,144.5,False,40.45,16.86,In Transit
ORD00212,2024-02-11,East,Abuja,9.128957026955323,7.458162729771727,DEP2,9.050733325925172,7.525733686470009,VEH23,High,6.45,14,07:00:00,09:00:00,55.36,0.8,66.4,80.4,False,33.22,13.84,Delivered
ORD00213,2024-03-11,South,Ibadan,7.342417165980055,3.9202923069742797,DEP3,7.3359690766437025,4.0251868826759445,VEH40,High,19.73,7,14:00:00,16:00:00,45.97,0.97,66.9,73.9,False,27.58,11.49,Delivered
ORD00214,2024-02-09,South,Ibadan,7.3521503583258685,3.8924539254526302,DEP5,7.2067783695073775,3.988379437352551,VEH47,High,33.58,15,15:00:00,17:00:00,62.71,1.12,105.4,120.4,True,37.63,15.68,Pending
ORD00215,2024-01-12,East,Lagos,6.500357156035846,3.451866729914365,DEP2,6.532032714054488,3.3708727510518925,VEH50,High,1.77,18,15:00:00,17:00:00,35.44,1.07,56.9,74.9,False,21.26,8.86,In Transit
ORD00216,2024-03-15,East,Ibadan,7.357264556179381,3.9630344738454664,DEP4,7.390941018690752,3.990162037117378,VEH16,High,38.36,17,10:00:00,12:00:00,81.67,1.3,159.3,176.3,False,49.0,20.42,Delivered
ORD00217,2024-02-10,West,Lagos,6.615504739190987,3.2828465165352725,DEP4,6.402711194273419,3.1822251499912566,VEH31,Medium,32.55,11,11:00:00,13:00:00,90.01,0.97,131.0,142.0,False,54.01,22.5,In Transit
ORD00218,2024-07-06,East,Kano,12.08760690895926,8.503953478057912,DEP4,12.175974410722207,8.532549074895854,VEH9,Medium,5.52,21,14:00:00,16:00:00,49.62,0.98,72.9,93.9,True,29.77,12.4,Pending
ORD00219,2024-02-01,East,Port Harcourt,4.7725745803923845,7.011257992985257,DEP4,4.936810359133065,7.065464510670102,VEH16,Low,15.91,8,06:00:00,08:00:00,61.81,1.3,120.5,128.5,False,37.09,15.45,In Transit
ORD00220,2024-04-17,South,Ibadan,7.332024800146707,3.9297098203050704,DEP2,7.226254437334779,3.819459739813872,VEH21,High,34.22,28,11:00:00,13:00:00,19.78,1.17,34.7,62.7,False,11.87,4.95,Pending
ORD00221,2024-05-11,West,Port Harcourt,4.857409252344486,6.971175384618949,DEP4,4.842524887851561,6.952425113480546,VEH20,Medium,48.16,5,07:00:00,09:00:00,49.39,1.36,100.8,105.8,False,29.63,12.35,Delivered
ORD00222,2024-03-02,South,Port Harcourt,4.825645308431252,6.958482506570964,DEP5,4.868860550237609,7.230361336882663,VEH23,Low,30.28,6,10:00:00,12:00:00,82.28,1.42,175.3,181.3,False,49.37,20.57,Delivered
ORD00223,2024-03-14,North,Port Harcourt,4.761215954389787,6.992208967981646,DEP1,4.859992395540397,7.014211387922682,VEH28,Low,42.07,13,17:00:00,19:00:00,90.2,1.05,142.1,155.1,False,54.12,22.55,In Transit
ORD00224,2024-01-12,West,Kano,11.949574111794897,8.648005103048773,DEP1,11.912122414219255,8.720945727405471,VEH37,High,21.48,11,11:00:00,13:00:00,67.42,0.87,88.0,99.0,False,40.45,16.86,Pending
ORD00225,2024-05-09,West,Port Harcourt,4.840371864935315,7.0401535357474465,DEP5,4.85024338527019,6.917005683097946,VEH18,High,36.98,26,15:00:00,17:00:00,86.55,0.95,123.3,149.3,True,51.93,21.64,Pending
ORD00226,2024-04-05,East,Port Harcourt,4.734742911104032,6.954527717209268,DEP5,4.872388600177306,7.092637614435513,VEH24,Low,27.56,11,15:00:00,17:00:00,24.73,1.07,39.7,50.7,False,14.84,6.18,Delivered
ORD00227,2024-01-12,North,Lagos,6.543295267037235,3.378553371771834,DEP2,6.719514208085955,3.2337759010226934,VEH46,Medium,34.91,30,13:00:00,15:00:00,41.62,1.1,68.7,98.7,False,24.97,10.4,Pending
